link,price,price_before_discount,currency,rating,image_url,Product Title,Category,Site,All Reviews,Brand,Operating System,Ram Memory Installed Size,Memory Storage Capacity,Screen Size,Resolution,Refresh Rate,Model Name,Wireless Carrier,Cellular Technology,Connectivity Technology,CPU Model,CPU Speed,Color,date
https://www.amazon.com/Jitterbug-Smart3-Smartphone-for-Seniors/dp/B098KF1G4Q/ref=sr_1_165?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-165,78.,$149.99,USD,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61sRbw9rzeL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/REVVL-128GB-Smartphone-6-52-LCD/dp/B0D5MNNC62/ref=sr_1_166?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-166,81.,$99.00,USD,4.6 out of 5 stars,https://m.media-amazon.com/images/I/51sxJ90M3yL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/OUKITEL-WP35-Rugged-Phone-Smartphone/dp/B0D4YTXSWK/ref=sr_1_167?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-167,269.,No List Price,USD,4.2 out of 5 stars,https://m.media-amazon.com/images/I/91PANGo5yQL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Xgody-Unlocked-Android-Smartphone-3670mAh/dp/B0CWKYF48C/ref=sr_1_168?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-168,66.,$72.99,USD,3.0 out of 5 stars,https://m.media-amazon.com/images/I/71pCe-bPdGL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Motorola-Moto-Unlocked-MPCamera-Renewed/dp/B0CCGPH1CC/ref=sr_1_169?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-169,89.,$139.99,USD,3.5 out of 5 stars,https://m.media-amazon.com/images/I/51xsoIfJ37L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/TryFirst-Smartphones-ROM%E3%80%90Expandable-Bluetooth-Pova5Pro-Silvery/dp/B0D9XT2WSB/ref=sr_1_170?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-170,52.,$5.30,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71KRzPzGScL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Boost-Mobile-Apple-iPhone-Intelligence/dp/B0DGLXJ621/ref=sr_1_171?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-171,0.,"$1,199.99",USD,4.2 out of 5 stars,https://m.media-amazon.com/images/I/61qV17Px4NL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Battery-Unlocked-Motorola-Moonlight-Renewed/dp/B0BK5HRGXM/ref=sr_1_172?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-172,88.,$73.10,USD,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61tPVljgeDL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/NUU-Unlocked-T-Mobile-Dimensity-Android/dp/B0DGKX3S8Y/ref=sr_1_173?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-173,289.,No List Price,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71rOBrtgXIL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Unlocked-Smartphone-Multi-Camera-Expandable/dp/B094FBCB2K/ref=sr_1_174?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-174,88.,$96.00,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/91MYZ050dYS._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Electronics-Smartphone-Long-Lasting-Expandable/dp/B08ZT2R441/ref=sr_1_175?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-175,239.,$237.59,USD,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61pY5D4SZKL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Total-Verizon-Motorola-Moto-Black/dp/B0CFB7W1W2/ref=sr_1_176?dib=eyJ2IjoiMSJ9.FxZvXf9FdjCpbt4fAHQ4plEeMBL_KadWuVvO8pu6kJGMmdHy6LzPlrIpd7eYUzFZsvqS9_8sNcUUkYd3-LsqQf311OKEwA5tBuL15odydjMMyKBgj3LQzhjcD1Nb66r4_BNnBfg0PVlGiXXv_VY8DxjNNQftsaMBnWtS0A61XqmHOSY8eMY3RorG-D2m62Xtei3MrNpeHhdlCqZx_sbhIXNnh-Z-SbAidtDrs76VHe8.pu5PK5NY4fYV0-L8SlF4PooE7sCIj1JOkGAKY0ER7CE&dib_tag=se&keywords=mobile+phone&qid=1729650196&sr=8-176,49.,No List Price,USD,3.8 out of 5 stars,https://m.media-amazon.com/images/I/71pGGUaxezL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Unlocked-Android-Smartphone-Renewed/dp/B088XZFKJ5/ref=sr_1_177?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-177,86.,$195.00,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71-t9PoTerL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/TracFone-Nokia-2760-Flip-Black/dp/B0CCT2VXHC/ref=sr_1_178?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-178,14.,No List Price,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/615vgooiuhL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Nokia-Android-Unlocked-Smartphone-6-52-Inch/dp/B0C37QXBH3/ref=sr_1_179?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-179,89.,$54.50,USD,3.6 out of 5 stars,https://m.media-amazon.com/images/I/81Io90tyv1L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Unlocked-Waterproof-Smartphone-Fingerprint-Snapdragon/dp/B0CKXNCDXY/ref=sr_1_180?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-180,169.,$119.99,USD,3.6 out of 5 stars,https://m.media-amazon.com/images/I/71XwZjeGwPL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-5000mAh-Battery-T-Mobile-Renewed/dp/B09ZRTQXQ7/ref=sr_1_181?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-181,86.,$98.00,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/XUANMEIKE-Unlocked-Android-6800mAh-Extended/dp/B0DG5Q97W9/ref=sr_1_182?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-182,119.,$129.99,USD,1.7 out of 5 stars,https://m.media-amazon.com/images/I/71H6ZrmWFUL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/HMD-Skyline-Android-Unlocked-Smartphone/dp/B0D9ZRW5RQ/ref=sr_1_183?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-183,499.,No List Price,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/613Iwc4Fo-L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/artfone-Reporting-Convenient-G3-Red/dp/B0DF2GHKQN/ref=sr_1_184?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-184,59.,No List Price,USD,No Rating,https://m.media-amazon.com/images/I/71z3oEl3qiL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/NUU-A25-Compatible-Octa-Core-Black/dp/B0CHDSFS3Q/ref=sr_1_185?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-185,149.,$143.14,USD,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71NPYdlWJ7L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/PrzSay-Unlocked-Smartphone-Android10-0-Expandable/dp/B0CNT3CCC3/ref=sr_1_186?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-186,65.,$11.00,USD,2.8 out of 5 stars,https://m.media-amazon.com/images/I/51YTqzNNLUL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/DOOGEE-N55-Expandable-Unlocked-T-Mobile/dp/B0CZ3RQF4L/ref=sr_1_187?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-187,139.,No List Price,USD,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71f4fHR9fFL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Unlocked-Smartphone-6-7inch-Straight-Android/dp/B0BW3SZ2G5/ref=sr_1_188?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-188,89.,No List Price,USD,2.1 out of 5 stars,https://m.media-amazon.com/images/I/71APeKv8zhL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Xgody-Smartphone-Expanded-5280mAh-T-Mobile/dp/B0D2P3HS72/ref=sr_1_189?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-189,109.,No List Price,USD,4.1 out of 5 stars,https://m.media-amazon.com/images/I/61aI28SEPsL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Nawfait-15-ProMax-Smartphone-Unlocked/dp/B0DCKXR2ZS/ref=sr_1_190?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-190,169.,$168.29,USD,3.0 out of 5 stars,https://m.media-amazon.com/images/I/71pIq2A2z+L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Boost-Mobile-Prepaid-Schok-Phone/dp/B0BTN17576/ref=sr_1_191?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-191,45.,$55.95,USD,3.6 out of 5 stars,https://m.media-amazon.com/images/I/61PabcGrSVL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/DOOGEE-N55-Plus-Octa-Core-Smartphones/dp/B0D41NPTN6/ref=sr_1_192?dib=eyJ2IjoiMSJ9.Cb9nDzPUHv48jkwxxfgiaiQRIqOhhUkxMKQMhbv-zIT0FT_vj7Etd0JEOavwNrIfJx8cP9tHMNUSfI6XhzjHskciHpWCpZiwKRO8k-dVazEglhvTTolcKRqdb1sfQcjtWvyHi-tuFjNsW2G33G7LrsGxVYTOVEwbI3Be8lgzxMZhbZ-sz_3_UuFuRaxvOOfUK9yTSbcUA_7D3LOFdKeDxtTYRmJ-8SqJ0kKrNwTf8_w.zCDr1Fp4JBtvbrJB6Y5rb62THzTrSSeb09MC7QgnQOE&dib_tag=se&keywords=mobile+phone&qid=1729650203&sr=8-192,169.,$199.99,USD,4.1 out of 5 stars,https://m.media-amazon.com/images/I/51W08bN2FRL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
